idx,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1778,0.912231,-1.14239,2.19052,0.663207,-0.00690379,0.0393862,-0.747367
1779,0.915103,-1.15639,2.18988,0.664071,-0.00855135,0.0431456,-0.746374
1780,0.917564,-1.16604,2.18958,0.664535,-0.0108568,0.0441608,-0.745872
1781,0.922687,-1.18074,2.18902,0.665369,-0.0158116,0.0433516,-0.745087
1782,0.924825,-1.18575,2.18868,0.665544,-0.0175465,0.0428646,-0.74492
1783,0.932311,-1.20168,2.18725,0.666429,-0.0210794,0.0382832,-0.744286
1784,0.937253,-1.21089,2.18596,0.666837,-0.0227312,0.0350522,-0.744032
1785,0.946614,-1.22607,2.18323,0.667555,-0.0233148,0.0324136,-0.743489
1786,0.954371,-1.23695,2.18057,0.668179,-0.0235595,0.0328732,-0.742901
1787,0.966224,-1.25182,2.176,0.6689,-0.0238999,0.0346746,-0.742158
1788,0.974209,-1.26072,2.17295,0.669554,-0.0247817,0.0358442,-0.741484
1789,0.988645,-1.27516,2.16832,0.670016,-0.0254013,0.0370135,-0.740988
1790,0.999134,-1.28457,2.16564,0.670243,-0.026392,0.0366145,-0.740768
1791,1.02196,-1.30296,2.16098,0.670363,-0.0267144,0.0345442,-0.740747
1792,1.03536,-1.31256,2.15837,0.670566,-0.0264185,0.0330651,-0.740642
1793,1.04805,-1.32105,2.15572,0.670634,-0.0258378,0.031228,-0.740681
1794,1.72273,-1.27618,2.14957,-0.475201,-0.0133467,-0.00451033,0.879765
1795,1.63453,-1.09187,2.20926,-0.116283,-0.0294043,-0.00367701,0.992774
1796,1.60108,-1.06088,2.22099,-0.0620774,-0.0325557,-0.00138258,0.997539
1797,1.59721,-1.05751,2.22173,-0.0563157,-0.0326548,-0.00121932,0.997878
1798,1.5917,-1.05272,2.22264,-0.048492,-0.0326595,-0.000890308,0.998289
1799,1.58684,-1.04858,2.22332,-0.0417943,-0.0321298,-0.000476007,0.998609
1800,1.58276,-1.04514,2.22375,-0.0360198,-0.0317444,-8.00647e-05,0.998847
1801,1.56662,-1.03163,2.22455,-0.0142237,-0.0294425,-0.000172117,0.999465
1802,1.5514,-1.01908,2.22441,0.00557613,-0.0287694,-0.00142525,0.99957
1803,1.53453,-1.00551,2.22359,0.0264737,-0.0296368,-0.00418751,0.999201
1804,1.51625,-0.991561,2.22194,0.0484783,-0.0304121,-0.00799732,0.998329
1805,1.51109,-0.987539,2.22119,0.0549684,-0.030457,-0.00967365,0.997977
1806,1.4978,-0.978298,2.21954,0.0697976,-0.0308215,-0.0128018,0.997003
1807,1.4787,-0.966247,2.218,0.0908013,-0.03187,-0.0181739,0.995193
1808,1.46658,-0.959419,2.21721,0.103846,-0.0322497,-0.0219612,0.993828
1809,1.43929,-0.946459,2.21527,0.133356,-0.0310153,-0.0292953,0.990149
1810,1.43219,-0.943757,2.2147,0.140642,-0.0298926,-0.030951,0.989125
1811,1.41048,-0.936913,2.21204,0.162803,-0.0285193,-0.0341554,0.985655
1812,1.39438,-0.933203,2.20926,0.178774,-0.0277824,-0.0346727,0.982886
1813,1.37292,-0.92986,2.20493,0.19924,-0.0261517,-0.0328278,0.979052
1814,1.36523,-0.929145,2.20317,0.206655,-0.0253789,-0.0315211,0.977577
1815,1.3341,-0.92822,2.19612,0.234976,-0.023125,-0.0264743,0.971365
1816,1.32494,-0.928341,2.19399,0.242723,-0.0226017,-0.0248048,0.969515
1817,1.3024,-0.929639,2.18885,0.260971,-0.0203853,-0.0215756,0.96489
1818,1.28637,-0.931551,2.18579,0.273125,-0.0204933,-0.0200907,0.96155
1819,1.25278,-0.936676,2.1804,0.296271,-0.0234836,-0.0165046,0.954673
1820,1.24599,-0.937943,2.17982,0.300631,-0.0230506,-0.01508,0.953343
1821,1.2215,-0.942751,2.1779,0.31528,-0.0263663,-0.0115872,0.948562
1822,1.19667,-0.947768,2.17693,0.328777,-0.029074,-0.00677551,0.943936
1823,1.17866,-0.951494,2.17676,0.337459,-0.0301968,-0.00340337,0.94085
1824,1.15481,-0.956552,2.17699,0.348088,-0.0310625,0.000346369,0.936947
1825,1.1363,-0.960075,2.17761,0.355541,-0.0320232,0.00331432,0.934106
1826,1.12058,-0.962665,2.17814,0.361466,-0.0308196,0.00607975,0.931856
1827,1.09458,-0.966572,2.18027,0.370681,-0.032695,0.00910463,0.92814
1828,1.07722,-0.968457,2.18186,0.376625,-0.0324921,0.0114115,0.925725
1829,1.04936,-0.970542,2.18566,0.385431,-0.0340058,0.0148739,0.92199
1830,1.03171,-0.97109,2.18839,0.39046,-0.0345665,0.0166044,0.919821
1831,1.0065,-0.97095,2.19251,0.39679,-0.0345949,0.0184917,0.917071
1832,0.987099,-0.970028,2.19563,0.401264,-0.0345556,0.0192165,0.915109
1833,0.960124,-0.967266,2.20075,0.407484,-0.034855,0.0194073,0.91234
1834,0.942,-0.964768,2.2043,0.411422,-0.0347329,0.0192857,0.910579
1835,0.914756,-0.959659,2.20939,0.416924,-0.0350221,0.018985,0.908068
1836,0.907101,-0.957996,2.21086,0.418717,-0.0353975,0.0186243,0.907236
1837,0.870379,-0.94879,2.21712,0.425807,-0.0353957,0.0174994,0.903952
1838,0.850416,-0.943044,2.22008,0.429566,-0.0341826,0.016803,0.902232
1839,0.824322,-0.934538,2.22354,0.434499,-0.0311914,0.0157221,0.899995
1840,0.804391,-0.92746,2.22573,0.437587,-0.0287944,0.0156942,0.898578
1841,0.786119,-0.920414,2.22747,0.440477,-0.0251163,0.0167693,0.897256
1842,0.758918,-0.909,2.22984,0.444971,-0.022271,0.0183979,0.895079
1843,0.742486,-0.901576,2.23114,0.44735,-0.0217183,0.0190631,0.893892
1844,0.723423,-0.892329,2.23231,0.450299,-0.0198946,0.0202924,0.892426
1845,0.699091,-0.879396,2.23383,0.453511,-0.0187165,0.0221343,0.890779
1846,0.682466,-0.869701,2.23523,0.45604,-0.0175256,0.0231334,0.889486
1847,0.658271,-0.854579,2.23753,0.459284,-0.0154918,0.0232499,0.88785
1848,0.642899,-0.843926,2.23871,0.461761,-0.0138866,0.0231655,0.886593
1849,0.620818,-0.827709,2.23893,0.464973,-0.0108576,0.0229152,0.884962
1850,0.606816,-0.816407,2.2388,0.466891,-0.0104454,0.0228473,0.883958
1851,0.587031,-0.799163,2.23783,0.469928,-0.009331,0.022658,0.882365
1852,0.579664,-0.792344,2.23729,0.470853,-0.00833464,0.0230149,0.881872
1853,0.556507,-0.768347,2.23483,0.474121,-0.00652939,0.0221788,0.880156
1854,0.546752,-0.757281,2.23314,0.475494,-0.00529908,0.0219612,0.879429
1855,0.532452,-0.738844,2.23024,0.477195,-0.00302967,0.0218429,0.878521
1856,0.528055,-0.732558,2.22932,0.477596,-0.0026172,0.02169,0.878308
1857,0.512453,-0.707756,2.22513,0.479815,-0.000478459,0.0196895,0.877149
1858,0.50585,-0.695314,2.22311,0.479965,1.63517e-05,0.0182284,0.877098
1859,0.500289,-0.682905,2.22141,0.480813,0.0021643,0.0174615,0.876647
1860,0.494987,-0.669517,2.22018,0.481544,0.00278023,0.0163697,0.876265
1861,0.487626,-0.645168,2.21851,0.482324,0.00260313,0.0129165,0.875894
1862,0.486262,-0.639165,2.21805,0.482634,0.00222191,0.0120616,0.875736
1863,0.483182,-0.622583,2.21673,0.48296,0.00154096,0.00955193,0.875589
1864,0.481569,-0.611121,2.21577,0.483192,0.00029216,0.00834488,0.875474
1865,0.480384,-0.594261,2.21391,0.483277,-0.000354087,0.00918083,0.875419
1866,0.480124,-0.582142,2.21224,0.482803,-0.00126696,0.0112483,0.875656
1867,0.480808,-0.566532,2.20985,0.482145,-0.00105994,0.0149936,0.875963
1868,0.481347,-0.561027,2.20902,0.481969,-0.00146092,0.0161034,0.876039
1869,0.484799,-0.538786,2.20637,0.480668,-0.00110258,0.0196783,0.876681
1870,0.487366,-0.527395,2.20551,0.480179,-0.00174545,0.021013,0.876917
1871,0.49229,-0.509853,2.20483,0.479078,-0.00381677,0.0220906,0.877486
1872,0.49412,-0.503981,2.20491,0.478652,-0.00446298,0.0221567,0.877714
1873,0.503019,-0.479536,2.20576,0.477548,-0.00653613,0.02072,0.878337
1874,0.508022,-0.46694,2.20649,0.477118,-0.00766274,0.0189113,0.878602
1875,0.516228,-0.447672,2.20802,0.476441,-0.00911957,0.0151213,0.879029
1876,0.522059,-0.434742,2.20904,0.47585,-0.00976911,0.0126374,0.879382
1877,0.531057,-0.415158,2.21072,0.47502,-0.0110503,0.00851056,0.879864
1878,0.534584,-0.407473,2.21144,0.474547,-0.0119973,0.0072267,0.880119
1879,0.543413,-0.388981,2.2133,0.473731,-0.0129526,0.00419973,0.880564
1880,0.550037,-0.374951,2.21497,0.47312,-0.0134784,0.00159779,0.880894
1881,0.559214,-0.356046,2.21749,0.472443,-0.0142817,-0.00277264,0.881241
1882,0.564631,-0.344794,2.21906,0.472424,-0.0142499,-0.00535866,0.88124
1883,0.573201,-0.326889,2.22148,0.471916,-0.0122837,-0.00916334,0.88151
1884,0.579043,-0.314651,2.22289,0.471798,-0.0107924,-0.0114221,0.881567
1885,0.586406,-0.299701,2.22456,0.471852,-0.0087745,-0.0135884,0.881529
1886,0.591577,-0.289141,2.22574,0.472145,-0.00730872,-0.0150951,0.881361
1887,0.59793,-0.276326,2.22671,0.472298,-0.00704698,-0.0162269,0.881261
1888,0.600111,-0.272111,2.22693,0.47226,-0.00713072,-0.0161284,0.881283
1889,0.608142,-0.256714,2.22582,0.473035,-0.0077286,-0.0133286,0.880909
1890,0.611811,-0.249834,2.2245,0.473509,-0.00843285,-0.0114796,0.880674
1891,0.617124,-0.240439,2.22117,0.474111,-0.00916651,-0.008352,0.880378
1892,0.618788,-0.237501,2.21979,0.47414,-0.00874262,-0.00699834,0.880378
1893,0.625796,-0.226345,2.2141,0.474807,-0.00585628,-0.00132846,0.880069
1894,0.627661,-0.223766,2.21266,0.474706,-0.00521016,-3.88613e-05,0.880129
1895,0.633193,-0.216113,2.20857,0.475077,-0.00615539,0.00246354,0.879919
1896,0.636949,-0.211114,2.20605,0.475239,-0.00760743,0.00355733,0.879817
1897,0.645024,-0.201066,2.20122,0.474915,-0.0105948,0.00553983,0.87995
1898,0.647436,-0.198133,2.20022,0.475001,-0.0109598,0.0059805,0.879897
1899,0.656048,-0.188161,2.19789,0.474615,-0.0109547,0.00735976,0.880095
1900,0.658358,-0.185508,2.19742,0.474541,-0.0102376,0.0078002,0.880139
1901,0.668215,-0.174484,2.19573,0.474679,-0.00892031,0.00840357,0.880074
1902,0.671277,-0.171176,2.19517,0.474729,-0.00819546,0.0083739,0.880054
1903,0.678881,-0.163037,2.19364,0.474908,-0.00761313,0.00722658,0.879973
1904,0.681628,-0.160124,2.19304,0.475111,-0.00737205,0.00660124,0.87987
1905,0.693792,-0.147845,2.19013,0.475906,-0.00751401,0.003427,0.879458
1906,0.696783,-0.144861,2.18936,0.476187,-0.00744815,0.00219759,0.87931
1907,0.708631,-0.133876,2.1865,0.477434,-0.00953726,-0.00304446,0.87861
1908,0.714792,-0.128481,2.18497,0.477751,-0.00910338,-0.00575668,0.878429
1909,0.724172,-0.120901,2.18301,0.478749,-0.0083195,-0.0105069,0.87785
1910,0.727287,-0.11864,2.18247,0.479065,-0.00783021,-0.0120833,0.877661
1911,0.739328,-0.110532,2.18159,0.480312,-0.00567513,-0.0167786,0.876919
1912,0.74212,-0.108673,2.18179,0.480879,-0.00631501,-0.0175445,0.876588
1913,0.753717,-0.102795,2.18359,0.481788,-0.0073296,-0.0180833,0.87607
1914,0.758515,-0.100899,2.18447,0.482365,-0.00853261,-0.0171706,0.875761
1915,0.765747,-0.0984914,2.18578,0.48319,-0.0115597,-0.0156379,0.875299
1916,0.770131,-0.0973114,2.1865,0.483498,-0.0140603,-0.0142113,0.875117
1917,0.774475,-0.0964104,2.18729,0.484157,-0.0179565,-0.0126624,0.874705
1918,0.777888,-0.0956603,2.18777,0.48474,-0.0197662,-0.0114045,0.874361
1919,0.782691,-0.0950043,2.1885,0.485694,-0.0224939,-0.00967778,0.873786
1920,0.785251,-0.0945893,2.18898,0.48596,-0.0233839,-0.00906499,0.873621
1921,0.78852,-0.0941292,2.18925,0.486414,-0.0233924,-0.00831117,0.873376
1922,0.789503,-0.0940252,2.18917,0.486654,-0.0231884,-0.00840503,0.873247
1923,0.792182,-0.0932313,2.18783,0.486929,-0.022841,-0.00777267,0.873109
1924,0.792959,-0.092732,2.18675,0.486949,-0.0231091,-0.00713128,0.873095
1925,0.793619,-0.0916867,2.18562,0.486499,-0.0237721,-0.00491947,0.873344
1926,0.793676,-0.0912906,2.18524,0.486365,-0.024038,-0.00431029,0.873415
1927,0.793086,-0.0894479,2.18228,0.485382,-0.0238992,-0.00476786,0.873962
1928,0.792715,-0.0890107,2.18121,0.484969,-0.0232684,-0.00534678,0.874205
1929,0.790826,-0.0869939,2.17559,0.484135,-0.0205757,-0.00805841,0.874714
1930,0.790163,-0.0863726,2.17365,0.483632,-0.0194051,-0.008829,0.875012
1931,0.788207,-0.084761,2.16804,0.48254,-0.0182629,-0.00999499,0.875627
1932,0.786599,-0.0837393,2.16361,0.48202,-0.0175413,-0.00990083,0.875929
1933,0.78396,-0.0824141,2.15606,0.48086,-0.015594,-0.00847403,0.876618
1934,0.78231,-0.0817159,2.15154,0.48087,-0.0144061,-0.00799409,0.876637
1935,0.778456,-0.080501,2.1411,0.480473,-0.0142478,-0.00681951,0.876867
1936,0.77749,-0.0802585,2.13843,0.480532,-0.0135159,-0.00653715,0.876849
1937,0.774812,-0.0795892,2.1305,0.480387,-0.012433,-0.00614534,0.876947
1938,0.772978,-0.0793754,2.12548,0.480491,-0.0112353,-0.00557469,0.87691
1939,0.768884,-0.0794979,2.11274,0.480599,-0.00694492,-0.00443968,0.876902
1940,0.767245,-0.0804205,2.10478,0.481173,-0.00465795,-0.00452383,0.876601
1941,0.767041,-0.0806041,2.10277,0.48092,-0.00402498,-0.00437059,0.876744
1942,0.76672,-0.082349,2.09446,0.481448,-0.00480328,-0.00328845,0.876455
1943,0.766979,-0.0833068,2.09033,0.481498,-0.00550211,-0.00324735,0.876424
1944,0.767635,-0.084321,2.08608,0.48136,-0.00531873,-0.00314191,0.876501
1945,0.768596,-0.0855771,2.08189,0.481854,-0.00634489,-0.00367548,0.876221
1946,0.77031,-0.0876017,2.07569,0.482175,-0.00908674,-0.00475577,0.876015
1947,0.771714,-0.0890613,2.07149,0.482621,-0.0114406,-0.00594914,0.875735
1948,0.773652,-0.0911687,2.06656,0.482701,-0.0136964,-0.0069657,0.87565
1949,0.775084,-0.0926107,2.06363,0.483081,-0.0147087,-0.00763392,0.875419
1950,0.777052,-0.0950776,2.0603,0.483061,-0.0153526,-0.00861453,0.87541
1951,0.778335,-0.0967702,2.05838,0.483088,-0.0158842,-0.00973063,0.875374
1952,0.780027,-0.099599,2.05586,0.483476,-0.0165774,-0.0124992,0.875111
1953,0.780536,-0.10076,2.05491,0.483584,-0.0164602,-0.0133242,0.875042
1954,0.782081,-0.105705,2.05128,0.483664,-0.0170636,-0.0172165,0.874918
1955,0.782172,-0.106912,2.0505,0.483591,-0.0175552,-0.0182408,0.874928
1956,0.782196,-0.11167,2.04783,0.483872,-0.0183034,-0.0225672,0.874657
1957,0.781383,-0.117305,2.04529,0.483678,-0.0177023,-0.0262439,0.874673
1958,0.779453,-0.124635,2.04279,0.483358,-0.0182212,-0.0283743,0.874773
1959,0.778734,-0.126754,2.04229,0.483126,-0.0183904,-0.0286675,0.874888
1960,0.775611,-0.135046,2.04048,0.482793,-0.0199677,-0.0291424,0.875022
1961,0.771137,-0.145006,2.03931,0.481939,-0.0213782,-0.0281,0.875493
1962,0.767966,-0.15137,2.03947,0.481987,-0.0216527,-0.0273978,0.875482
1963,0.764159,-0.158586,2.04036,0.481275,-0.0219947,-0.0259902,0.875908
1964,0.75703,-0.170872,2.04249,0.479876,-0.0231558,-0.0233013,0.876721
1965,0.752569,-0.178244,2.04383,0.479326,-0.0226777,-0.0215184,0.87708
1966,0.744522,-0.190664,2.04582,0.477795,-0.0232324,-0.0180878,0.877978
1967,0.738695,-0.199101,2.04695,0.47687,-0.0236593,-0.0167923,0.878495
1968,0.729446,-0.211925,2.04837,0.475793,-0.0243246,-0.0157718,0.879079
1969,0.726158,-0.21633,2.04883,0.475188,-0.0243896,-0.0153568,0.879412
1970,0.712607,-0.23352,2.05078,0.473804,-0.0234682,-0.0156722,0.880178
1971,0.705444,-0.242204,2.05193,0.47351,-0.0229433,-0.0165196,0.880335
1972,0.698042,-0.250949,2.05311,0.472817,-0.0224963,-0.0169829,0.88071
1973,0.678106,-0.273758,2.0566,0.472394,-0.0205183,-0.0151502,0.881018
1974,0.670786,-0.281984,2.05817,0.47202,-0.0198441,-0.0140366,0.881253
1975,0.662628,-0.290919,2.06067,0.472396,-0.019555,-0.0129318,0.881075
1976,0.650248,-0.304328,2.0651,0.472376,-0.0191787,-0.0113649,0.881115
1977,0.641801,-0.313177,2.06839,0.472323,-0.0193132,-0.00993994,0.881158
1978,0.629078,-0.326271,2.07355,0.472376,-0.0190697,-0.00794697,0.881155
1979,0.619762,-0.335494,2.07734,0.472458,-0.0194808,-0.00670714,0.881112
1980,0.606709,-0.34791,2.08284,0.472425,-0.0202603,-0.00532378,0.881122
1981,0.598692,-0.355344,2.08631,0.472415,-0.0214961,-0.00471455,0.881102
1982,0.585155,-0.367164,2.09203,0.472398,-0.0225971,-0.00446804,0.881084
1983,0.580687,-0.37102,2.09392,0.472376,-0.0228643,-0.00492368,0.881087
1984,0.561913,-0.386119,2.10166,0.4727,-0.0220332,-0.00683059,0.880922
1985,0.552271,-0.393445,2.10537,0.472892,-0.0215997,-0.00769774,0.880822
1986,0.537316,-0.404278,2.11017,0.473235,-0.0208755,-0.00818757,0.880651
1987,0.531511,-0.408331,2.11176,0.473226,-0.0207863,-0.00820421,0.880658
1988,0.510775,-0.422437,2.11759,0.473671,-0.0192991,-0.00793985,0.880455
1989,0.506404,-0.425371,2.11891,0.473532,-0.0187972,-0.00818095,0.880538
1990,0.490189,-0.43583,2.12328,0.474249,-0.0182171,-0.00891304,0.880157
1991,0.47925,-0.442755,2.12586,0.474709,-0.0179358,-0.00860191,0.879918
1992,0.45687,-0.456447,2.12999,0.475776,-0.0172272,-0.0070025,0.87937
1993,0.451261,-0.45988,2.13082,0.475861,-0.017561,-0.0063394,0.879322
1994,0.434218,-0.469942,2.13296,0.476156,-0.0162103,-0.00418073,0.879202
1995,0.423047,-0.476456,2.13416,0.476339,-0.014293,-0.00279739,0.879141
1996,0.406283,-0.486058,2.13588,0.476669,-0.0112397,-0.000577021,0.879011
1997,0.395355,-0.492196,2.13686,0.476654,-0.0101021,0.00110731,0.879032
1998,0.378493,-0.501502,2.13805,0.476902,-0.00781153,0.00474927,0.878909
1999,0.374203,-0.503839,2.13827,0.477001,-0.00706741,0.00585821,0.878855
2000,0.354712,-0.514221,2.13995,0.476562,-0.00337998,0.0110631,0.879065
2001,0.345019,-0.519458,2.14154,0.476729,-0.00175494,0.0119778,0.878967
2002,0.333494,-0.525555,2.1441,0.477104,6.71495e-05,0.0118057,0.878768
2003,0.325417,-0.529809,2.14628,0.477317,0.00149613,0.011249,0.878658
2004,0.316111,-0.534816,2.14918,0.477712,0.0030489,0.00977949,0.878457
2005,0.310333,-0.538124,2.15136,0.478092,0.00309676,0.00852529,0.878263
2006,0.305091,-0.541081,2.15322,0.478195,0.00500559,0.00746242,0.878208
2007,0.300354,-0.544298,2.15548,0.478804,0.00395115,0.00530734,0.877897
2008,0.29314,-0.549767,2.15886,0.480012,0.00356549,0.00215717,0.877252
2009,0.291939,-0.550881,2.15958,0.480296,0.00233094,0.00137777,0.877102
2010,0.288053,-0.554978,2.16159,0.481106,0.000581506,-0.000510194,0.876662
2011,0.285776,-0.55793,2.16266,0.481585,-0.00021065,-0.00123837,0.876398
2012,0.282962,-0.563257,2.16434,0.482468,-0.00197298,-0.0021087,0.875909
2013,0.28233,-0.564632,2.16475,0.482825,-0.00237117,-0.00235721,0.87571
2014,0.28089,-0.569158,2.16627,0.483011,-0.00430426,-0.00223193,0.875601
2015,0.280633,-0.570568,2.1667,0.48309,-0.00456141,-0.00191406,0.875557
2016,0.279918,-0.576298,2.16809,0.483568,-0.00483104,-0.00029587,0.875293
2017,0.280022,-0.578803,2.16856,0.483961,-0.00543598,0.000108659,0.875072
2018,0.280534,-0.584212,2.16934,0.484269,-0.00660189,0.000706785,0.874894
2019,0.281871,-0.589227,2.16981,0.484605,-0.00823202,-0.00016352,0.874695
2020,0.282281,-0.590458,2.16977,0.48447,-0.00849241,-0.00036876,0.874766
2021,0.283685,-0.593929,2.16932,0.484479,-0.00855697,-0.00106858,0.87476
2022,0.28482,-0.59618,2.16907,0.484168,-0.00913112,-0.0014475,0.874926
2023,0.287214,-0.600599,2.16832,0.484352,-0.0113176,-0.00238893,0.874796
2024,0.287707,-0.601422,2.16815,0.484324,-0.0116794,-0.00257608,0.874807
2025,0.289466,-0.604665,2.16777,0.484437,-0.0113241,-0.00327659,0.874747
2026,0.290716,-0.606793,2.1679,0.484654,-0.0113243,-0.00372707,0.874625
2027,0.293153,-0.611059,2.16955,0.484822,-0.0104126,-0.00428392,0.87454
2028,0.293859,-0.612346,2.17,0.485198,-0.010456,-0.00421018,0.874332
2029,0.295673,-0.615622,2.17103,0.485144,-0.0100273,-0.00422484,0.874367
2030,0.296912,-0.617954,2.17152,0.48533,-0.00993363,-0.00461897,0.874263
2031,0.298467,-0.621317,2.17163,0.485381,-0.0101187,-0.00511343,0.874229
2032,0.299535,-0.623952,2.17158,0.48511,-0.0103632,-0.00573577,0.874373
2033,0.301033,-0.627967,2.17154,0.48514,-0.0110902,-0.00687217,0.874339
2034,0.301459,-0.629067,2.17149,0.485127,-0.0111256,-0.00736636,0.874342
2035,0.303177,-0.635048,2.17103,0.484742,-0.0107621,-0.007871,0.874556
2036,0.303847,-0.638178,2.17061,0.484453,-0.010603,-0.00790562,0.874717
2037,0.304813,-0.642748,2.16987,0.483696,-0.00927149,-0.00767979,0.875153
2038,0.305495,-0.646112,2.16914,0.483753,-0.00836907,-0.00799996,0.875128
2039,0.306561,-0.651966,2.1684,0.483128,-0.00596059,-0.00801191,0.875493
2040,0.306839,-0.653536,2.16832,0.483079,-0.005483,-0.00821277,0.875521
2041,0.308157,-0.659976,2.16851,0.482854,-0.00385777,-0.00892205,0.875647
2042,0.309411,-0.666259,2.16836,0.482526,-0.0041147,-0.010577,0.875808
2043,0.310801,-0.673489,2.16751,0.482015,-0.00439248,-0.0117783,0.876073
2044,0.311276,-0.676085,2.16703,0.481897,-0.00452099,-0.0119952,0.876134
2045,0.312902,-0.684126,2.16562,0.481167,-0.00406817,-0.0120214,0.876537
2046,0.314153,-0.69034,2.16461,0.480513,-0.00368919,-0.0114438,0.876905
2047,0.31673,-0.702648,2.16308,0.479348,-0.00360218,-0.0102122,0.877558
2048,0.317297,-0.70531,2.16276,0.47904,-0.00341137,-0.00999766,0.877729
2049,0.31964,-0.716038,2.16214,0.478279,-0.00385505,-0.00959885,0.878147
2050,0.32043,-0.719413,2.162,0.478211,-0.0037853,-0.00923572,0.878188
2051,0.323955,-0.733554,2.16164,0.477051,-0.00374812,-0.00816527,0.87883
2052,0.325718,-0.740294,2.16169,0.476456,-0.00364762,-0.00758007,0.879158
2053,0.328962,-0.752128,2.16275,0.475608,-0.00406322,-0.00733995,0.879617
2054,0.331189,-0.759785,2.16338,0.475042,-0.00460503,-0.00695454,0.879924
2055,0.334483,-0.770744,2.16377,0.473828,-0.00548485,-0.00612468,0.880579
2056,0.336031,-0.775185,2.16371,0.473847,-0.00542674,-0.00570487,0.880572
2057,0.339639,-0.786276,2.16299,0.47251,-0.00519566,-0.0037381,0.881302
2058,0.342536,-0.794623,2.16191,0.471609,-0.00652646,-0.00250293,0.88178
2059,0.348044,-0.809191,2.15872,0.47003,-0.00782706,-0.000643201,0.882615
2060,0.349587,-0.812855,2.15765,0.469572,-0.00840884,-0.00034568,0.882854
2061,0.354153,-0.823879,2.15388,0.468843,-0.0102169,0.000267125,0.883222
2062,0.358909,-0.834566,2.14968,0.468033,-0.0117154,0.000238698,0.883633
2063,0.362118,-0.841459,2.14681,0.46782,-0.0128172,-1.03096e-05,0.883731
2064,0.365588,-0.848824,2.14393,0.467698,-0.0140051,-0.000633191,0.883777
2065,0.369889,-0.858038,2.14074,0.467359,-0.0158057,-0.00115131,0.883925
2066,0.371446,-0.861121,2.13997,0.467438,-0.0164952,-0.00146646,0.883871
2067,0.376877,-0.87329,2.13803,0.46691,-0.0196902,-0.00212761,0.884083
2068,0.379238,-0.879104,2.13723,0.466462,-0.0210457,-0.00237336,0.884288
2069,0.382207,-0.887292,2.13547,0.466458,-0.0229907,-0.00207802,0.884242
2070,0.383055,-0.890037,2.13484,0.466356,-0.0228744,-0.00193936,0.884299
2071,0.38571,-0.900005,2.13139,0.465954,-0.0246782,-0.00150029,0.884464
2072,0.386536,-0.905172,2.12944,0.465828,-0.0249718,-0.00170194,0.884521
2073,0.386819,-0.911425,2.12701,0.465528,-0.0259023,-0.0026098,0.88465
2074,0.386515,-0.915925,2.12525,0.465321,-0.0263242,-0.00281647,0.884746
2075,0.385257,-0.921472,2.12297,0.465164,-0.0269012,-0.00284276,0.884811
